CGPA,Department,Python,Java,WebDev,DataAnalysis,MachineLearning,CyberSecurity,Networking,DatabaseManagement,UIUX,LabSkills,Research,Teaching,ProjectManagement,Communication,Marketing,FinancialAnalysis,GIS,CriticalThinking,Internship,Career,EmployabilityScore
2.66,Psychology,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,Research Scientist,73
4.17,Physics,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,Lab Scientist,90
3.33,Estate Management,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,GIS Specialist,66
4.88,English Studies,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,Content Writer,94
3.47,Accounting,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,Accountant,62
3.59,Education & Biology,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,Teacher,61
3.31,Guidance & Counselling,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,Counsellor,66
3.76,Geography & Planning,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,Environmental Officer,75
2.97,Mass Communication,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Content Strategist,53
3.68,Business Administration,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,Marketing Specialist,74
3.99,Economics,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Policy Analyst,79
3.76,Computer Science,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,Data Scientist,87
2.5,Cyber Security,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,System Analyst,62
2.88,Chemistry,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,Research Scientist,62
4.08,Statistics,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,Actuary,70
4.12,Education & English,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,Content Writer,84
3.28,Guidance & Counselling,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,Teacher,60
3.68,Sociology,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,Social Analyst,61
4.1,Guidance & Counselling,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,Social Analyst,81
2.53,Criminology,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,Security Analyst,61
2.94,Mathematics,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,Research Scientist,71
3.55,Cyber Security,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,Cybersecurity Analyst,73
4.2,Criminology,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,Security Analyst,82
3.88,Guidance & Counselling,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Teacher,70
2.92,Estate Management,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,GIS Specialist,64
2.52,Information Systems,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,Data Analyst,54
3.96,Chemistry,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,Lab Scientist,78
4.4,Agriculture,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,Environmental Officer,81
3.89,Biochemistry,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,Research Scientist,85
2.8,Criminology,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,Policy Analyst,56
2.77,Computer Science,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,Data Scientist,77
2.37,Marketing,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,Content Strategist,60
3.04,History & International Studies,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,Policy Analyst,71
3.26,Education & Mathematics,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,Teacher,70
3.48,Forestry,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,Agricultural Officer,64
2.97,Microbiology,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,Research Scientist,62
2.79,Software Engineering,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,AI Engineer,65
3.62,Fisheries,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,Environmental Officer,56
3.97,Information Systems,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,System Analyst,99
3.46,Education & Biology,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,Research Scientist,83
4.46,Information Systems,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,Software Developer,89
2.45,Computer Science,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,Data Scientist,75
3.2,Agriculture,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,Research Scientist,70
3.41,Software Engineering,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,System Analyst,73
2.37,Mathematics,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,Actuary,59
3.5,Forestry,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Agricultural Officer,68
2.94,Agriculture,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,Research Scientist,72
4.16,Banking & Finance,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,Investment Analyst,80
3.05,Education & English,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,Curriculum Developer,56
3.42,Law,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,Policy Analyst,63
3.3,Education & English,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,Content Writer,56
2.8,Education & Mathematics,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,Teacher,62
3.61,Agriculture,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,Agricultural Officer,73
2.49,Psychology,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,Research Scientist,65
3.26,English Studies,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Legal Researcher,59
3.0,Physics,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,Lab Scientist,54
3.35,Economics,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,Economist,79
3.86,Statistics,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,Research Scientist,86
3.54,Computer Science,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Cybersecurity Analyst,66
2.63,Biology,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,Research Scientist,61
3.61,Criminology,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,Policy Analyst,69
3.98,Statistics,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,Actuary,94
2.6,Computer Science,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,Cybersecurity Analyst,48
2.74,Marketing,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,Content Strategist,60
2.71,Fisheries,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,Fishery Officer,59
3.16,Education & Mathematics,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,Data Analyst,76
3.36,Criminology,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,Security Analyst,64
3.77,Accounting,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,Financial Analyst,76
3.32,Banking & Finance,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,Financial Analyst,64
3.84,Education & Biology,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Teacher,68
4.29,History & International Studies,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,Historian,83
3.3,History & International Studies,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,Policy Analyst,68
3.32,Economics,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,Economist,68
3.48,Information Systems,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,Software Developer,79
4.18,Psychology,1,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,Research Scientist,86
4.19,Law,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,Legal Researcher,76
3.31,Education & Mathematics,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Teacher,54
3.5,Political Science,1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,1,Social Analyst,75
3.94,Sociology,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,Social Analyst,70
3.84,Information Systems,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,Software Developer,89
3.4,English Studies,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,Content Writer,67
2.78,Agriculture,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,Research Scientist,74
3.99,English Studies,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,Legal Researcher,85
3.52,Data Science,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,AI Engineer,93
3.43,Geography & Planning,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,Environmental Officer,68
3.75,History & International Studies,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,Policy Analyst,72
3.3,Software Engineering,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,AI Engineer,78
2.86,Information Systems,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,Data Analyst,73
3.62,Biology,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,Lab Scientist,74
3.75,Mathematics,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,Actuary,83
3.95,Mass Communication,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,Content Strategist,83
4.27,Computer Science,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,Software Developer,86
2.5,Education & English,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,Content Writer,62
4.03,Education & Mathematics,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,Data Analyst,97
3.91,Fisheries,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,Fishery Officer,74
3.01,Statistics,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,Data Analyst,60
3.3,Sociology,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,Research Scientist,81
3.46,History & International Studies,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,Policy Analyst,77
3.64,Political Science,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,Policy Analyst,84
3.96,Mass Communication,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,Content Writer,68
4.0,Estate Management,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,GIS Specialist,87
3.8,Biochemistry,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,Research Scientist,89
3.47,Education & Biology,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,Teacher,78
3.41,Physics,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,Research Scientist,79
4.13,Information Systems,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,System Analyst,86
3.63,Fisheries,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,Environmental Officer,57
2.46,Banking & Finance,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,Investment Analyst,64
4.15,Criminology,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,Cybersecurity Analyst,78
4.02,Mass Communication,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,Content Strategist,91
3.7,Forestry,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,GIS Specialist,74
3.95,Sociology,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,Research Scientist,73
4.94,Agriculture,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,Research Scientist,101
2.77,History & International Studies,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,Legal Researcher,54
3.69,Cyber Security,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,Security Analyst,74
4.06,Microbiology,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,Public Health Officer,74
4.14,Psychology,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,Social Analyst,96
3.93,English Studies,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,Legal Researcher,83
3.36,Banking & Finance,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,Accountant,62
3.58,Fisheries,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,Fishery Officer,70
2.81,Mathematics,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,Data Analyst,67
3.67,Estate Management,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,Property Manager,77
4.67,Cyber Security,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,Security Analyst,92
4.18,Marketing,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,Content Strategist,87
2.36,Guidance & Counselling,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,Counsellor,45
3.39,Mathematics,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,Actuary,80
2.27,Political Science,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,Lawyer,56
3.42,Physics,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,Research Scientist,75
3.01,Physics,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,1,Research Scientist,80
2.96,History & International Studies,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,Historian,53
2.75,Microbiology,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,Research Scientist,63
3.81,Cyber Security,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Security Analyst,69
2.66,Mathematics,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Data Analyst,58
4.1,Law,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,Legal Researcher,83
4.35,Statistics,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,Research Scientist,92
3.7,Mass Communication,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,Content Writer,74
3.91,English Studies,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,Content Strategist,80
3.21,Microbiology,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,Lab Scientist,65
3.59,Law,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,Legal Researcher,62
3.1,Statistics,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,Data Analyst,67
2.97,Banking & Finance,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,Accountant,77
3.77,Computer Science,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,AI Engineer,79
4.01,Cyber Security,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,System Analyst,84
3.8,Accounting,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,Accountant,73
4.37,Mass Communication,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,1,Content Strategist,97
3.61,Psychology,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,Counsellor,62
3.1,History & International Studies,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,Legal Researcher,58
3.75,Biology,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Environmental Officer,63
3.56,Banking & Finance,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,Financial Analyst,80
2.91,English Studies,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,Content Writer,50
2.86,Chemistry,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,Chemist,66
3.16,Banking & Finance,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Investment Analyst,63
2.78,Business Administration,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,Marketing Specialist,57
2.49,Guidance & Counselling,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Counsellor,54
3.62,Estate Management,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,Financial Analyst,79
4.25,Banking & Finance,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,Financial Analyst,101
4.28,Criminology,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,Cybersecurity Analyst,92
4.39,English Studies,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,Content Strategist,92
4.45,Economics,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,Policy Analyst,76
2.63,Banking & Finance,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,Financial Analyst,67
4.03,Education & English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,Content Writer,67
3.77,Geography & Planning,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,GIS Specialist,84
3.89,Accounting,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,Financial Analyst,81
3.6,Geography & Planning,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,Environmental Officer,74
2.77,Education & Biology,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Teacher,53
3.71,Forestry,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,Agricultural Officer,72
4.41,Education & Mathematics,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,Curriculum Developer,75
3.3,Forestry,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,Agricultural Officer,67
3.33,Marketing,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,Marketing Specialist,60
4.44,English Studies,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,Content Writer,80
3.56,Agriculture,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,Agricultural Officer,76
3.13,Data Science,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,Data Scientist,85
3.08,Education & English,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,Content Writer,61
3.38,Geography & Planning,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,Environmental Officer,72
2.93,Marketing,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,Marketing Specialist,56
2.63,Political Science,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,Policy Analyst,66
3.43,Political Science,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,Lawyer,67
2.69,Education & English,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,Content Writer,59
4.12,Mathematics,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,Data Analyst,85
4.52,Microbiology,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,Research Scientist,99
3.54,Economics,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,Economist,79
3.28,Political Science,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,Social Analyst,69
3.9,Microbiology,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,Research Scientist,86
3.67,Marketing,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,Marketing Specialist,78
2.5,English Studies,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,Content Strategist,61
3.38,Education & English,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Content Writer,60
3.14,Banking & Finance,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,Investment Analyst,65
3.78,Estate Management,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,Financial Analyst,76
3.53,Psychology,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,Research Scientist,74
3.26,Business Administration,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,0,Business Analyst,78
3.84,Accounting,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,Accountant,78
3.76,Data Science,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,AI Engineer,85
3.57,Economics,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,Economist,66
3.65,Biology,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,Lab Scientist,85
3.22,Agriculture,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,Agricultural Officer,54
3.43,Education & Mathematics,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,Data Analyst,66
3.68,Education & Mathematics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Teacher,65
4.26,Sociology,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,Social Analyst,86
4.31,Economics,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,Financial Analyst,84
3.71,Mathematics,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,Research Scientist,64
4.34,Cyber Security,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,Cybersecurity Analyst,95
4.69,Education & Mathematics,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,Curriculum Developer,94
3.7,Software Engineering,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,Software Developer,81
2.64,Education & English,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,Content Writer,55
3.24,Statistics,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,Actuary,69
3.53,Microbiology,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,Research Scientist,79
3.61,Physics,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,Data Analyst,70
2.97,Biology,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,Environmental Officer,63
2.77,Microbiology,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,Research Scientist,60
2.94,Estate Management,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,GIS Specialist,59
3.5,English Studies,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,Content Writer,81
3.39,Education & Biology,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,Lab Scientist,70
3.73,Banking & Finance,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,Accountant,75
3.47,History & International Studies,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,Legal Researcher,73
3.97,Forestry,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,Agricultural Officer,73
2.85,Software Engineering,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,AI Engineer,85
3.77,Computer Science,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,Cybersecurity Analyst,79
3.5,English Studies,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,Content Writer,65
3.73,Education & Mathematics,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,Teacher,81
4.38,Agriculture,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,Research Scientist,66
3.97,Microbiology,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,Research Scientist,88
3.34,Mathematics,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,Data Analyst,65
2.74,Marketing,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,Marketing Specialist,67
3.71,Mathematics,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,Actuary,83
2.11,Economics,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,Economist,42
3.82,Education & Mathematics,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,Teacher,82
3.47,Political Science,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,Lawyer,61
2.88,Biochemistry,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,Lab Scientist,58
3.51,Business Administration,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,Business Analyst,76
4.53,Chemistry,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,Chemist,83
2.32,Education & English,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,Content Writer,47
4.36,Fisheries,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Fishery Officer,67
3.56,Law,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,Policy Analyst,82
2.52,Physics,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,Research Scientist,64
3.77,Guidance & Counselling,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,Teacher,73
4.09,Mathematics,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,Data Analyst,99
3.19,Information Systems,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,System Analyst,68
3.2,Business Administration,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,Project Manager,60
2.66,Microbiology,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,Public Health Officer,64
4.21,Accounting,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,Auditor,91
4.03,History & International Studies,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,Historian,80
4.24,Geography & Planning,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,GIS Specialist,82
3.66,Education & English,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,Teacher,67
3.14,Education & English,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,Curriculum Developer,69
